l4at56um-in-pool1pts-25deg-250rpm20/11/202215:03:19	
Time (seconds)	Raw Heat Rate (uJ / s)
12339	-91,80714216
12340	-91,80822446
12341	-91,80964893
12342	-91,81129422
12343	-91,81295799
12344	-91,81447159
12345	-91,81581992
12346	-91,81700161
12347	-91,81790909
12348	-91,81847732
12349	-91,81870643
12350	-91,81868341
12351	-91,81857027
12352	-91,81852907
12353	-91,81860822
12354	-91,81893746
12355	-91,81960876
12356	-91,82060413
12357	-91,82207668
12358	-91,82411673
12359	-91,82677335
12360	-91,83010917
12361	-91,8341128
12362	-91,8387662
12363	-91,84407796
12364	-91,84989979
12365	-91,85606746
12366	-91,86244377
12367	-91,86887765
12368	-91,8752222
12369	-91,88129742
12370	-91,88702333
12371	-91,89244421
12372	-91,89752768
12373	-91,90228434
12374	-91,9067743
12375	-91,91098729
12376	-91,91486913
12377	-91,91841087
12378	-91,92165985
12379	-91,92471969
12380	-91,92760289
12381	-91,93029751
12382	-91,93276576
12383	-91,93502744
12384	-91,93708413
12385	-91,93883657
12386	-91,94020769
12387	-91,94121611
12388	-91,94191372
12389	-91,94238177
12390	-91,94264448
12391	-91,942706
12392	-91,94252728
12393	-91,94199661
12394	-91,94100112
12395	-91,93959293
12396	-91,93780277
12397	-91,93573656
12398	-91,93349347
12399	-91,93107886
12400	-91,92865426
12401	-91,92633305
12402	-91,92407438
12403	-91,92184714
12404	-91,9195883
12405	-91,9172777
12406	-91,9150146
12407	-91,91289502
12408	-91,91104935
12409	-91,90965794
12410	-91,90876433
12411	-91,90834846
12412	-91,90831346
12413	-91,90855943
12414	-91,90911682
12415	-91,90984861
12416	-91,91068456
12417	-91,91166399
12418	-91,91277307
12419	-91,91398062
12420	-91,91530722
12421	-91,91669275
12422	-91,91808592
12423	-91,91937946
12424	-91,92040965
12425	-91,92104809
12426	-91,92125995
12427	-91,92108588
12428	-91,92054298
12429	-91,91968579
12430	-91,91862977
12431	-91,91743973
12432	-91,91619794
12433	-91,9149456
12434	-91,9136804
12435	-91,91229169
12436	-91,9106757
12437	-91,90883156
12438	-91,90684257
12439	-91,90483125
12440	-91,90292798
12441	-91,90111295
12442	-91,89929738
12443	-91,89752293
12444	-91,89585566
12445	-91,89436787
12446	-91,89306889
12447	-91,89194985
12448	-91,89104721
12449	-91,89039924
12450	-91,89003042
12451	-91,89004478
12452	-91,89045998
12453	-91,89117288
12454	-91,8921076
12455	-91,89324817
12456	-91,89462797
12457	-91,89627209
12458	-91,89818119
12459	-91,90024762
12460	-91,90239297
12461	-91,90458279
12462	-91,90679398
12463	-91,90898164
12464	-91,91106284
12465	-91,91296707
12466	-91,9145836
12467	-91,91584371
12468	-91,91665757
12469	-91,9169782
12470	-91,9168372
12471	-91,91639888
12472	-91,91584025
12473	-91,91519708
12474	-91,9144278
12475	-91,91344977
12476	-91,91219266
12477	-91,9105983
12478	-91,908596
12479	-91,90627171
12480	-91,90387625
12481	-91,90158208
12482	-91,89949201
12483	-91,89775907
12484	-91,89642695
12485	-91,89536345
12486	-91,8942955
12487	-91,89305092
12488	-91,89159884
12489	-91,89005822
12490	-91,88856663
12491	-91,88719558
12492	-91,8859226
12493	-91,88481012
12494	-91,88384376
12495	-91,88288597
12496	-91,88189212
12497	-91,8808693
12498	-91,87982361
12499	-91,87878991
12500	-91,87785996
12501	-91,87716605
12502	-91,8767659
12503	-91,87670735
12504	-91,87697267
12505	-91,87753218
12506	-91,87831984
12507	-91,87926557
12508	-91,88031968
12509	-91,88150049
12510	-91,88281824
12511	-91,88425426
12512	-91,88577859
12513	-91,88736461
12514	-91,8890087
12515	-91,89070624
12516	-91,89245375
12517	-91,89421885
12518	-91,8958855
12519	-91,89736227
12520	-91,89855789
12521	-91,89946916
12522	-91,90015945
12523	-91,90065236
12524	-91,90088331
12525	-91,90081662
12526	-91,90039758
12527	-91,89955066
12528	-91,89831783
12529	-91,89673333
12530	-91,89480127
12531	-91,89255187
12532	-91,890009
12533	-91,88714463
12534	-91,88396353
12535	-91,88057532
12536	-91,87702447
12537	-91,87334098
12538	-91,86955165
12539	-91,865683
12540	-91,86182476
12541	-91,85813594
12542	-91,85470351
12543	-91,85143377
12544	-91,84819697
12545	-91,84490929
12546	-91,84155029
12547	-91,83816074
12548	-91,83489576
12549	-91,83185107
12550	-91,82902511
12551	-91,82648301
12552	-91,82426484
12553	-91,82236955
12554	-91,82076749
12555	-91,81933981
12556	-91,81792406
12557	-91,81649342
12558	-91,81516406
12559	-91,81402346
12560	-91,81310544
12561	-91,81238216
12562	-91,8118271
12563	-91,81135269
12564	-91,81086747
12565	-91,81032661
12566	-91,80970704
12567	-91,80904424
12568	-91,808366
12569	-91,80770881
12570	-91,80710083
12571	-91,80661154
12572	-91,80629079
12573	-91,80612446
12574	-91,80613741
12575	-91,8063554
12576	-91,80672043
12577	-91,80709927
12578	-91,80742746
12579	-91,80771724
12580	-91,80798759
12581	-91,80825232
12582	-91,80848371
12583	-91,8086482
12584	-91,80878758
12585	-91,80896274
12586	-91,80912593
12587	-91,80918512
12588	-91,80909932
12589	-91,80887981
12590	-91,80856669
12591	-91,80824565
12592	-91,80809402
12593	-91,80821065
12594	-91,80859952
12595	-91,8092116
12596	-91,80998406
12597	-91,81091172
12598	-91,81205798
12599	-91,8134695
12600	-91,81511846
12601	-91,81698034
12602	-91,81906815
12603	-91,82135932
12604	-91,82376548
12605	-91,82623686
12606	-91,82880653
12607	-91,83133849
12608	-91,83374149
12609	-91,83594164
12610	-91,83753599
12611	-91,83770316
12612	-91,83479632
12613	-91,82678893
12614	-91,81127989
12615	-91,78207859
12616	-91,73179994
12617	-91,6557055
12618	-91,54551888
12619	-91,39744037
12620	-91,213225
12621	-90,9925175
12622	-90,73226659
12623	-90,43357893
12624	-90,10111396
12625	-89,73651437
12626	-89,34221896
12627	-88,91893612
12628	-88,47129847
12629	-88,00713347
12630	-87,53351134
12631	-87,06127617
12632	-86,60019064
12633	-86,16144537
12634	-85,75089849
12635	-85,36975615
12636	-85,02143427
12637	-84,71118012
12638	-84,44020598
12639	-84,2057344
12640	-84,00867906
12641	-83,84914653
12642	-83,72885834
12643	-83,64732091
12644	-83,60029389
12645	-83,58686853
12646	-83,60559789
12647	-83,65221208
12648	-83,72318194
12649	-83,8183379
12650	-83,93514468
12651	-84,06942491
12652	-84,21922052
12653	-84,38376503
12654	-84,56128964
12655	-84,74815394
12656	-84,94255275
12657	-85,14360156
12658	-85,35031914
12659	-85,56113625
12660	-85,77450266
12661	-85,98819771
12662	-86,20239177
12663	-86,41731415
12664	-86,62950685
12665	-86,83819968
12666	-87,04517012
12667	-87,24980121
12668	-87,44912642
12669	-87,64369848
12670	-87,83457283
12671	-88,02050228
12672	-88,20203959
12673	-88,37759778
12674	-88,5462873
12675	-88,70928842
12676	-88,8671708
12677	-89,01868147
12678	-89,16319083
12679	-89,30258896
12680	-89,43684389
12681	-89,56428249
12682	-89,68554246
12683	-89,80183365
12684	-89,91183216
12685	-90,01573553
12686	-90,11513659
12687	-90,20938083
12688	-90,29829523
12689	-90,38324486
12690	-90,46440962
12691	-90,54095554
12692	-90,61333032
12693	-90,68231307
12694	-90,74721712
12695	-90,80861384
12696	-90,86728492
12697	-90,92255332
12698	-90,97443393
12699	-91,02367224
12700	-91,07037747
12701	-91,11402573
12702	-91,15485594
12703	-91,19332715
12704	-91,22900211
12705	-91,26202991
12706	-91,29300431
12707	-91,32172151
12708	-91,34824413
12709	-91,37306154
12710	-91,39601255
12711	-91,41717416
12712	-91,43702984
12713	-91,45574452
12714	-91,4732371
12715	-91,48969575
12716	-91,50530976
12717	-91,51984801
12718	-91,53335143
12719	-91,54598981
12720	-91,55770917
12721	-91,56839876
12722	-91,57812347
12723	-91,58707505
12724	-91,59523161
12725	-91,60263665
12726	-91,60938508
12727	-91,61538393
12728	-91,62074092
12729	-91,62558109
12730	-91,62988868
12731	-91,63380851
12732	-91,63751489
12733	-91,64104033
12734	-91,64446324
12735	-91,64790071
12736	-91,65139141
12737	-91,65497346
12738	-91,65856799
12739	-91,66210485
12740	-91,66562153
12741	-91,6693055
12742	-91,67333254
12743	-91,67773398
12744	-91,68251235
12745	-91,68756117
12746	-91,69271425
12747	-91,69790098
12748	-91,70313297
12749	-91,70840518
12750	-91,71366694
12751	-91,71886659
12752	-91,72399735
12753	-91,72916844
12754	-91,73446735
12755	-91,73985122
12756	-91,74527119
12757	-91,75069113
12758	-91,75590971
12759	-91,76078657
12760	-91,76534884
12761	-91,7696503
12762	-91,7736806
12763	-91,77737258
12764	-91,78064147
12765	-91,78346536
12766	-91,7858626
12767	-91,78782177
12768	-91,78927216
12769	-91,79012867
12770	-91,79033499
12771	-91,78972924
12772	-91,78813722
12773	-91,78562484
12774	-91,78233455
12775	-91,77826938
12776	-91,77348956
12777	-91,76814398
12778	-91,76234246
12779	-91,75623523
12780	-91,74995006
12781	-91,74362284
12782	-91,73737216
12783	-91,73134749
12784	-91,72559196
12785	-91,72017772
12786	-91,71529496
12787	-91,71117274
12788	-91,70797168
12789	-91,70570552
12790	-91,70442394
12791	-91,70407897
12792	-91,70462119
12793	-91,70603423
12794	-91,7082198
12795	-91,71111853
12796	-91,7146451
12797	-91,71868652
12798	-91,72310716
12799	-91,72787855
12800	-91,73290401
12801	-91,73796454
12802	-91,74292791
12803	-91,74767151
12804	-91,75211425
12805	-91,75627375
12806	-91,76019937
12807	-91,76381816
12808	-91,7671046
12809	-91,77006143
12810	-91,77260522
12811	-91,77473465
12812	-91,77653313
12813	-91,77806704
12814	-91,77939839
12815	-91,78054896
12816	-91,78152278
12817	-91,78222102
12818	-91,78254641
12819	-91,78236404
12820	-91,78157989
12821	-91,78019668
12822	-91,77833618
12823	-91,77609718
12824	-91,77352749
12825	-91,77066283
12826	-91,76746377
12827	-91,76386446
12828	-91,75971736
12829	-91,75496552
12830	-91,74966681
12831	-91,74393285
12832	-91,73799
12833	-91,73211242
12834	-91,72658443
12835	-91,72163851
12836	-91,71738366
12837	-91,71382744
12838	-91,71098316
12839	-91,70889572
12840	-91,70757147
12841	-91,70694167
12842	-91,70696925
12843	-91,70775142
12844	-91,70926339
12845	-91,71153352
12846	-91,71459057
12847	-91,71837039
12848	-91,72278694
12849	-91,72765237
12850	-91,73264656
12851	-91,73758884
12852	-91,74237918
12853	-91,74689978
12854	-91,75115985
12855	-91,75523649
12856	-91,75913785
12857	-91,7628752
12858	-91,7664699
12859	-91,76995816
12860	-91,77322839
12861	-91,77617027
12862	-91,77876586
12863	-91,78097872
12864	-91,78288505
12865	-91,78463746
12866	-91,78629393
12867	-91,78785366
12868	-91,78935229
12869	-91,79075567
12870	-91,79202069
12871	-91,79315563
12872	-91,7941392
12873	-91,79494266
12874	-91,79555142
12875	-91,79600569
12876	-91,79635622
12877	-91,79662266
12878	-91,79682195
12879	-91,79694674
12880	-91,79702494
12881	-91,79712761
12882	-91,79725527
12883	-91,7973481
12884	-91,79739671
12885	-91,79747256
12886	-91,79764814
12887	-91,79795028
12888	-91,79838752
12889	-91,79896955
12890	-91,79978235
12891	-91,80091015
12892	-91,80232196
12893	-91,80393392
12894	-91,80568378
12895	-91,80750208
12896	-91,8092641
12897	-91,81095636
12898	-91,81259973
12899	-91,81417916
12900	-91,81563648
12901	-91,81697746
12902	-91,81825412
12903	-91,8195008
12904	-91,82074283
12905	-91,82193165
12906	-91,82293884
12907	-91,82374178
12908	-91,82439415
12909	-91,82492224
12910	-91,82532301
12911	-91,82565797
12912	-91,82595709
12913	-91,82627608
12914	-91,82661609
12915	-91,82691516
12916	-91,82717511
12917	-91,82741622
12918	-91,82760495
12919	-91,82769181
12920	-91,82764709
12921	-91,82746898
12922	-91,82718067
12923	-91,82682793
12924	-91,82649256
12925	-91,82628517
12926	-91,82620087
12927	-91,82625811
12928	-91,82640172
12929	-91,826555
12930	-91,82678769
12931	-91,82711892
12932	-91,82747943
12933	-91,82793403
12934	-91,82856112
12935	-91,82939578
12936	-91,83046035
12937	-91,83171317
12938	-91,83306614
12939	-91,8344176
12940	-91,83565856
12941	-91,83682275
12942	-91,8379344
12943	-91,83905786
12944	-91,84041963
12945	-91,84214077
12946	-91,84424967
12947	-91,84678237
12948	-91,84972214
12949	-91,85301863
12950	-91,85658978
12951	-91,86037361
12952	-91,86422407
12953	-91,86803299
12954	-91,87175411
12955	-91,87534168
12956	-91,87867185
12957	-91,88161284
12958	-91,88405256
12959	-91,88586538
12960	-91,8869321
12961	-91,88719133
12962	-91,88667022
12963	-91,8853954
12964	-91,88342049
12965	-91,88077502
12966	-91,87753463
12967	-91,87391192
12968	-91,87006623
12969	-91,86605965
12970	-91,86199186
12971	-91,8579496
12972	-91,85402731
12973	-91,8503685
12974	-91,84696101
12975	-91,84384416
12976	-91,84110286
12977	-91,83871503
12978	-91,83664287
12979	-91,83486921
12980	-91,83343134
12981	-91,83235298
12982	-91,8316024
12983	-91,83123931
12984	-91,83135443
12985	-91,83193402
12986	-91,83289465
12987	-91,83419642
12988	-91,83569605
12989	-91,83726775
12990	-91,83881448
12991	-91,84028555
12992	-91,84175679
12993	-91,84334598
12994	-91,84506613
12995	-91,84692637
12996	-91,84901497
12997	-91,85131469
12998	-91,85361333
12999	-91,8557943
13000	-91,85780973
13001	-91,85972259
13002	-91,86157482
13003	-91,86344104
13004	-91,86544175
13005	-91,86767719
13006	-91,87027209
13007	-91,87323351
13008	-91,8763426
13009	-91,87941964
13010	-91,88232335
13011	-91,88485189
13012	-91,88695262
13013	-91,88875527
13014	-91,8903379
13015	-91,89181658
13016	-91,89323995
13017	-91,89455397
13018	-91,89574473
13019	-91,89678823
13020	-91,89751433
13021	-91,89766103
13022	-91,89699512
13023	-91,89559575
13024	-91,89372577
13025	-91,89158259
13026	-91,88930657
13027	-91,88706543
13028	-91,88484655
13029	-91,88250938
13030	-91,87990901
13031	-91,87698051
13032	-91,87373765
13033	-91,87019971
13034	-91,8664855
13035	-91,86279152
13036	-91,85918683
13037	-91,85575864
13038	-91,85248481
13039	-91,84922216
13040	-91,84585121
13041	-91,8424172
13042	-91,83898468
13043	-91,83565914
13044	-91,8325131
13045	-91,82950638
13046	-91,82668134
13047	-91,82416825
13048	-91,82211799
13049	-91,82057381
13050	-91,81953635
13051	-91,81909588
13052	-91,81933859
13053	-91,82037512
13054	-91,82217726
13055	-91,82462308
13056	-91,82757639
13057	-91,83085153
13058	-91,83427831
13059	-91,83781022
13060	-91,84146968
13061	-91,84519448
13062	-91,84883307
13063	-91,85224681
13064	-91,8553633
13065	-91,85809542
13066	-91,86039997
13067	-91,86223614
13068	-91,86348247
13069	-91,86413781
13070	-91,86429206
13071	-91,86389732
13072	-91,8629614
13073	-91,86162732
13074	-91,85999955
13075	-91,85822982
13076	-91,85639805
13077	-91,85455877
13078	-91,85269443
13079	-91,85076123
13080	-91,84878164
13081	-91,84679729
13082	-91,844841
13083	-91,84300336
13084	-91,84139214
13085	-91,84006999
13086	-91,83911651
13087	-91,83858568
13088	-91,83839929
13089	-91,83857043
13090	-91,83901019
13091	-91,83959329
13092	-91,84026842
13093	-91,84105724
13094	-91,84200121
13095	-91,84315174
13096	-91,84452501
13097	-91,84607889
13098	-91,84776649
13099	-91,84952495
13100	-91,85129311
13101	-91,85303952
13102	-91,85462454
13103	-91,85601399
13104	-91,85716062
13105	-91,85805111
13106	-91,85878915
13107	-91,85946856
13108	-91,86010774
13109	-91,86075364
13110	-91,86142501
13111	-91,86204814
13112	-91,86265593
13113	-91,8632374
13114	-91,86374398
13115	-91,86424529
13116	-91,8648219
13117	-91,86559665
13118	-91,86659407
13119	-91,86783837
13120	-91,86941693
13121	-91,87139155
13122	-91,87377914
13123	-91,87658479
13124	-91,87964979
13125	-91,88282068
13126	-91,88612677
13127	-91,88956354
13128	-91,89309853
13129	-91,89672766
13130	-91,90046026
13131	-91,90427366
13132	-91,90816795
13133	-91,91219611
13134	-91,91639996
13135	-91,92066368
13136	-91,92478955
13137	-91,92866808
13138	-91,93223286
13139	-91,93554475
13140	-91,93870782
13141	-91,94178702
13142	-91,9447935
13143	-91,94774807
13144	-91,95069603
13145	-91,95359388
13146	-91,95642305
13147	-91,95914506
13148	-91,96175076
13149	-91,96418795
13150	-91,96641904
13151	-91,96850205
13152	-91,97046897
13153	-91,97235843
13154	-91,97419323
13155	-91,97589565
13156	-91,97730546
13157	-91,9783637
13158	-91,97906674
13159	-91,97938702
13160	-91,97937119
13161	-91,97906313
13162	-91,97849446
13163	-91,97763564
13164	-91,97638261
13165	-91,97476575
13166	-91,97286075
13167	-91,9706028
13168	-91,96799852
13169	-91,9651581
13170	-91,96217584
13171	-91,95919667
13172	-91,95629573
13173	-91,95344374
13174	-91,95064149
13175	-91,94785852
13176	-91,94505328
13177	-91,94218593
13178	-91,93926584
13179	-91,93641469
13180	-91,93371621
13181	-91,93112834
13182	-91,92871817
13183	-91,92642969
13184	-91,92405952
13185	-91,92153597
13186	-91,91874976
13187	-91,91558573
13188	-91,91213356
13189	-91,90850973
13190	-91,90468624
13191	-91,90067742
13192	-91,89658533
13193	-91,89242025
13194	-91,88819189
13195	-91,88397203
13196	-91,87985422
13197	-91,87588586
13198	-91,87216693
13199	-91,86875869
13200	-91,86564211
13201	-91,86283064
13202	-91,86042196
13203	-91,85841438
13204	-91,8567018
13205	-91,85536853
13206	-91,85445206
