1pts-51um-l8-7.7um-25deg-150rpm24/11/202208:42:41	
Time (seconds)	Raw Heat Rate (uJ / s)
1478	-96,13628697
1479	-96,13438368
1480	-96,13250567
1481	-96,13056121
1482	-96,12851211
1483	-96,12647679
1484	-96,12451115
1485	-96,12258638
1486	-96,12066963
1487	-96,11866918
1488	-96,11656813
1489	-96,11444641
1490	-96,11235441
1491	-96,11026441
1492	-96,10812488
1493	-96,10589173
1494	-96,1035623
1495	-96,10119636
1496	-96,0988621
1497	-96,09661698
1498	-96,09441889
1499	-96,09218969
1500	-96,08988517
1501	-96,0874971
1502	-96,08507214
1503	-96,08262007
1504	-96,08006654
1505	-96,07738271
1506	-96,0746535
1507	-96,0719917
1508	-96,06947333
1509	-96,06705718
1510	-96,06461954
1511	-96,06218721
1512	-96,05978269
1513	-96,05742911
1514	-96,05522494
1515	-96,05323865
1516	-96,05146017
1517	-96,04979675
1518	-96,04814039
1519	-96,0464465
1520	-96,04470203
1521	-96,0428694
1522	-96,04082048
1523	-96,0385114
1524	-96,03606998
1525	-96,03359282
1526	-96,0310968
1527	-96,02857454
1528	-96,02597182
1529	-96,02318557
1530	-96,02020926
1531	-96,01714509
1532	-96,01406207
1533	-96,01101257
1534	-96,00801535
1535	-96,00505305
1536	-96,00212499
1537	-95,99927965
1538	-95,99654499
1539	-95,99378998
1540	-95,99096463
1541	-95,98808967
1542	-95,98521714
1543	-95,98236644
1544	-95,97954256
1545	-95,97670621
1546	-95,97374015
1547	-95,97062861
1548	-95,96745258
1549	-95,96428265
1550	-95,96115807
1551	-95,95808705
1552	-95,95501482
1553	-95,95183666
1554	-95,94861182
1555	-95,94544657
1556	-95,94230571
1557	-95,93910012
1558	-95,93581657
1559	-95,93252018
1560	-95,92921344
1561	-95,92597916
1562	-95,92291289
1563	-95,92000607
1564	-95,91722594
1565	-95,91454301
1566	-95,91195901
1567	-95,90953072
1568	-95,90733551
1569	-95,90533929
1570	-95,90344983
1571	-95,90167334
1572	-95,90005996
1573	-95,89868022
1574	-95,89750871
1575	-95,89650123
1576	-95,89553861
1577	-95,89452083
1578	-95,89339708
1579	-95,89210737
1580	-95,89067384
1581	-95,88913227
1582	-95,88754913
1583	-95,88600729
1584	-95,88460078
1585	-95,88337268
1586	-95,88233
1587	-95,88139155
1588	-95,88045452
1589	-95,8794714
1590	-95,87843094
1591	-95,87740924
1592	-95,87645025
1593	-95,875482
1594	-95,87447548
1595	-95,87341757
1596	-95,87231131
1597	-95,87117926
1598	-95,87002149
1599	-95,86877148
1600	-95,8673132
1601	-95,86553067
1602	-95,86339107
1603	-95,8609482
1604	-95,85830491
1605	-95,85557155
1606	-95,85279649
1607	-95,85002838
1608	-95,84735745
1609	-95,84484527
1610	-95,84244713
1611	-95,84012648
1612	-95,83774292
1613	-95,83514963
1614	-95,83234741
1615	-95,82938225
1616	-95,82638553
1617	-95,82348762
1618	-95,82059623
1619	-95,81756718
1620	-95,81439328
1621	-95,81108481
1622	-95,80765274
1623	-95,80416328
1624	-95,80064872
1625	-95,79713627
1626	-95,79356306
1627	-95,78997004
1628	-95,78640717
1629	-95,78292595
1630	-95,7796088
1631	-95,77645039
1632	-95,77344983
1633	-95,7706923
1634	-95,7682752
1635	-95,76619125
1636	-95,76437159
1637	-95,76273185
1638	-95,76115059
1639	-95,7595698
1640	-95,75803731
1641	-95,75667595
1642	-95,75554586
1643	-95,75467577
1644	-95,75396354
1645	-95,75329042
1646	-95,75262746
1647	-95,75193318
1648	-95,75124842
1649	-95,75061082
1650	-95,75001679
1651	-95,74946305
1652	-95,74890849
1653	-95,74831023
1654	-95,74762464
1655	-95,74677067
1656	-95,74572409
1657	-95,74447038
1658	-95,74298372
1659	-95,74136749
1660	-95,73978003
1661	-95,73828755
1662	-95,73690524
1663	-95,73561767
1664	-95,73437152
1665	-95,73309557
1666	-95,73175918
1667	-95,73038421
1668	-95,72899856
1669	-95,7276076
1670	-95,72619748
1671	-95,72468586
1672	-95,72303705
1673	-95,72134456
1674	-95,71962992
1675	-95,71784134
1676	-95,71591849
1677	-95,71388087
1678	-95,71174788
1679	-95,7095497
1680	-95,70725583
1681	-95,70482125
1682	-95,70226641
1683	-95,6996048
1684	-95,69687614
1685	-95,69416178
1686	-95,69149993
1687	-95,68900779
1688	-95,68674062
1689	-95,68467876
1690	-95,68281859
1691	-95,68117701
1692	-95,67968307
1693	-95,67825086
1694	-95,67681688
1695	-95,67539589
1696	-95,67403167
1697	-95,67276247
1698	-95,67163512
1699	-95,67064523
1700	-95,66979272
1701	-95,66914728
1702	-95,66866434
1703	-95,66823499
1704	-95,66774818
1705	-95,66704455
1706	-95,66605342
1707	-95,6648372
1708	-95,66343804
1709	-95,66195061
1710	-95,66049324
1711	-95,65913004
1712	-95,65779731
1713	-95,65646041
1714	-95,65513381
1715	-95,65378648
1716	-95,65232609
1717	-95,65063589
1718	-95,64872225
1719	-95,64670717
1720	-95,64470346
1721	-95,64271644
1722	-95,64068851
1723	-95,63865255
1724	-95,63663609
1725	-95,63458157
1726	-95,63235654
1727	-95,62992237
1728	-95,6272801
1729	-95,62443373
1730	-95,62143872
1731	-95,61827752
1732	-95,61497828
1733	-95,61153104
1734	-95,60787038
1735	-95,6040343
1736	-95,60011965
1737	-95,59617825
1738	-95,59221388
1739	-95,58811621
1740	-95,58378589
1741	-95,57929708
1742	-95,57477619
1743	-95,57029545
1744	-95,56592922
1745	-95,56167358
1746	-95,55754774
1747	-95,55352211
1748	-95,54958393
1749	-95,54576038
1750	-95,54198501
1751	-95,53819389
1752	-95,53442146
1753	-95,5306241
1754	-95,52690701
1755	-95,52345327
1756	-95,52032106
1757	-95,51743564
1758	-95,51472121
1759	-95,51208028
1760	-95,50943463
1761	-95,50681072
1762	-95,50427434
1763	-95,50180197
1764	-95,49942736
1765	-95,49719569
1766	-95,49506635
1767	-95,49295708
1768	-95,49089996
1769	-95,4887798
1770	-95,48645011
1771	-95,48385999
1772	-95,48098223
1773	-95,4778744
1774	-95,47468577
1775	-95,47153875
1776	-95,46843103
1777	-95,46529848
1778	-95,46213521
1779	-95,45887626
1780	-95,45553477
1781	-95,45219728
1782	-95,4489022
1783	-95,44559732
1784	-95,44228146
1785	-95,43894174
1786	-95,43559156
1787	-95,43234052
1788	-95,42918686
1789	-95,42603514
1790	-95,42281269
1791	-95,41950004
1792	-95,41616804
1793	-95,41283842
1794	-95,40951042
1795	-95,40622364
1796	-95,40296835
1797	-95,39969351
1798	-95,39635569
1799	-95,39298847
1800	-95,38966167
1801	-95,38628595
1802	-95,38277857
1803	-95,37917646
1804	-95,37546303
1805	-95,37164575
1806	-95,36779831
1807	-95,3638977
1808	-95,35990906
1809	-95,35585407
1810	-95,3516968
1811	-95,34731869
1812	-95,34273077
1813	-95,33805117
1814	-95,3333056
1815	-95,32859696
1816	-95,32405567
1817	-95,31969185
1818	-95,31542129
1819	-95,3112327
1820	-95,3070875
1821	-95,3029638
1822	-95,29892144
1823	-95,29510007
1824	-95,29157228
1825	-95,28833416
1826	-95,2854335
1827	-95,28288061
1828	-95,28064146
1829	-95,27874111
1830	-95,27705135
1831	-95,27548471
1832	-95,27399296
1833	-95,27252958
1834	-95,27109018
1835	-95,26973519
1836	-95,26848816
1837	-95,26732805
1838	-95,26621675
1839	-95,26512504
1840	-95,26403989
1841	-95,26298256
1842	-95,26193322
1843	-95,26086221
1844	-95,25973808
1845	-95,258592
1846	-95,25751812
1847	-95,25667171
1848	-95,25613505
1849	-95,25592031
1850	-95,25596536
1851	-95,25615838
1852	-95,25646068
1853	-95,25680398
1854	-95,25709123
1855	-95,25724753
1856	-95,25721845
1857	-95,25704729
1858	-95,25680931
1859	-95,2565203
1860	-95,25616789
1861	-95,25572591
1862	-95,25509778
1863	-95,25419492
1864	-95,25299375
1865	-95,25149587
1866	-95,24972228
1867	-95,24764544
1868	-95,24527015
1869	-95,24271083
1870	-95,24011556
1871	-95,23767084
1872	-95,2353686
1873	-95,23312173
1874	-95,23084515
1875	-95,22846075
1876	-95,22589326
1877	-95,22315641
1878	-95,22029516
1879	-95,21727778
1880	-95,21410198
1881	-95,21086698
1882	-95,207729
1883	-95,20472394
1884	-95,20174954
1885	-95,19867565
1886	-95,19529901
1887	-95,19157811
1888	-95,18757521
1889	-95,1833344
1890	-95,17897393
1891	-95,17459867
1892	-95,17017022
1893	-95,16570232
1894	-95,16127587
1895	-95,15690032
1896	-95,15254179
1897	-95,14811058
1898	-95,14359467
1899	-95,13900952
1900	-95,13446644
1901	-95,13014975
1902	-95,12610692
1903	-95,12228591
1904	-95,1187242
1905	-95,11538923
1906	-95,11225354
1907	-95,109346
1908	-95,10661045
1909	-95,10395206
1910	-95,1013758
1911	-95,09889195
1912	-95,09650385
1913	-95,0941972
1914	-95,09201913
1915	-95,08996749
1916	-95,08805094
1917	-95,08630888
1918	-95,08475672
1919	-95,08332394
1920	-95,08196558
1921	-95,08063266
1922	-95,0792927
1923	-95,07797295
1924	-95,07669674
1925	-95,07545766
1926	-95,0742105
1927	-95,07291334
1928	-95,07160805
1929	-95,07032055
1930	-95,06902249
1931	-95,06762598
1932	-95,0660941
1933	-95,06444392
1934	-95,06270605
1935	-95,06092857
1936	-95,05914502
1937	-95,05737239
1938	-95,05562009
1939	-95,05390091
1940	-95,05222649
1941	-95,0506057
1942	-95,04905379
1943	-95,04751878
1944	-95,04595981
1945	-95,04438029
1946	-95,04275898
1947	-95,0411049
1948	-95,03941429
1949	-95,03765719
1950	-95,03578408
1951	-95,03377724
1952	-95,03170067
1953	-95,02960432
1954	-95,02746617
1955	-95,02522981
1956	-95,02288967
1957	-95,02050889
1958	-95,01817101
1959	-95,01585347
1960	-95,01350177
1961	-95,01111347
1962	-95,0085868
1963	-95,00584854
1964	-95,00293977
1965	-94,99987156
1966	-94,99671729
1967	-94,99345293
1968	-94,99001158
1969	-94,98649741
1970	-94,98300486
1971	-94,97950066
1972	-94,97592319
1973	-94,97223027
1974	-94,96844093
1975	-94,96462485
1976	-94,96084865
1977	-94,95715344
1978	-94,95357371
1979	-94,95013044
1980	-94,94686991
1981	-94,94368483
1982	-94,940516
1983	-94,93742708
1984	-94,93434152
1985	-94,93120249
1986	-94,92810276
1987	-94,92509823
1988	-94,92216343
1989	-94,91928471
1990	-94,9164357
1991	-94,91356318
1992	-94,91069684
1993	-94,90789169
1994	-94,90511418
1995	-94,902318
1996	-94,89951128
1997	-94,89670482
1998	-94,8938745
1999	-94,89103921
2000	-94,88822984
2001	-94,88538396
2002	-94,88244421
2003	-94,87942107
2004	-94,8763171
2005	-94,87309207
2006	-94,86975012
2007	-94,8663445
2008	-94,86285025
2009	-94,85929485
2010	-94,85570381
2011	-94,85211268
2012	-94,84855988
2013	-94,84510323
2014	-94,84175851
2015	-94,83847816
2016	-94,83525764
2017	-94,8321126
2018	-94,82904231
2019	-94,82603932
2020	-94,82311296
2021	-94,82029091
2022	-94,81755294
2023	-94,8148676
2024	-94,81220375
2025	-94,80954146
2026	-94,80691543
2027	-94,80431804
2028	-94,80167442
2029	-94,7989735
2030	-94,79623396
2031	-94,79345064
2032	-94,79059076
2033	-94,78761431
2034	-94,78457864
2035	-94,78155308
2036	-94,77854205
2037	-94,77558775
2038	-94,77275524
2039	-94,77002998
2040	-94,7673656
2041	-94,76466228
2042	-94,7618351
2043	-94,7588994
2044	-94,75588658
2045	-94,75279448
2046	-94,74964496
2047	-94,74654187
2048	-94,74353325
2049	-94,74056242
2050	-94,73759341
2051	-94,73455385
2052	-94,7313556
2053	-94,72798611
2054	-94,72448977
2055	-94,72098105
2056	-94,71755565
2057	-94,71428357
2058	-94,71117308
2059	-94,70815796
2060	-94,70520687
2061	-94,70228732
2062	-94,69931857
2063	-94,69632314
2064	-94,69335205
2065	-94,69035283
2066	-94,68734174
2067	-94,6843585
2068	-94,68140542
2069	-94,67849159
2070	-94,67554181
2071	-94,67248598
2072	-94,66937551
2073	-94,66623921
2074	-94,66317141
2075	-94,66025945
2076	-94,65743482
2077	-94,65462038
2078	-94,65176708
2079	-94,64879812
2080	-94,64576519
2081	-94,6427417
2082	-94,63972107
2083	-94,63663785
2084	-94,63348324
2085	-94,63033353
2086	-94,62720297
2087	-94,62405248
2088	-94,62087859
2089	-94,61754784
2090	-94,61398094
2091	-94,61028412
2092	-94,60651465
2093	-94,6026581
2094	-94,59882232
2095	-94,59509953
2096	-94,59146623
2097	-94,58793224
2098	-94,58459988
2099	-94,58144761
2100	-94,57842315
2101	-94,57551753
2102	-94,57268496
2103	-94,56981741
2104	-94,56694451
2105	-94,56416209
2106	-94,56144101
2107	-94,5587506
2108	-94,55617057
2109	-94,55366851
2110	-94,55115145
2111	-94,54860522
2112	-94,54604887
2113	-94,54348052
2114	-94,54092583
2115	-94,53840448
2116	-94,53596181
2117	-94,53362429
2118	-94,53152367
2119	-94,52971941
2120	-94,52811336
2121	-94,52670527
2122	-94,52554081
2123	-94,52458081
2124	-94,52379094
2125	-94,52317811
2126	-94,5228128
2127	-94,52262727
2128	-94,52243893
2129	-94,52216772
2130	-94,52179008
2131	-94,52131386
2132	-94,5207574
2133	-94,52006467
2134	-94,51919623
2135	-94,51821609
2136	-94,51715645
2137	-94,51593548
2138	-94,51452423
2139	-94,51297485
2140	-94,51127109
2141	-94,5093446
2142	-94,50727392
2143	-94,50524507
2144	-94,50333342
2145	-94,50152858
2146	-94,49983879
2147	-94,49825492
2148	-94,49672783
2149	-94,49522937
2150	-94,49368491
2151	-94,49207588
2152	-94,49053829
2153	-94,48910654
2154	-94,48775404
2155	-94,48651964
2156	-94,48537237
2157	-94,48418527
2158	-94,4827941
2159	-94,4812094
2160	-94,47950804
2161	-94,47775676
2162	-94,47601531
2163	-94,47439875
2164	-94,47297867
2165	-94,47179171
2166	-94,47079363
2167	-94,46986684
2168	-94,46890792
2169	-94,46784449
2170	-94,46661575
2171	-94,46518978
2172	-94,46366623
2173	-94,46221405
2174	-94,4608337
2175	-94,45947828
2176	-94,45801421
2177	-94,4563634
2178	-94,45445582
2179	-94,45225008
2180	-94,44974729
2181	-94,44695207
2182	-94,44389932
2183	-94,44066008
2184	-94,43732039
2185	-94,43396411
2186	-94,43061884
2187	-94,4272691
2188	-94,42382742
2189	-94,42028803
2190	-94,41667224
2191	-94,41300781
2192	-94,40934812
2193	-94,40574149
2194	-94,40218727
2195	-94,39868218
2196	-94,39530914
2197	-94,39215464
2198	-94,38922688
2199	-94,38645816
2200	-94,38377997
2201	-94,38119217
2202	-94,37862638
2203	-94,37610437
2204	-94,373674
2205	-94,37127737
2206	-94,36891114
2207	-94,36659863
2208	-94,36434274
2209	-94,36220511
2210	-94,36021676
2211	-94,35834838
2212	-94,35649708
2213	-94,35460047
2214	-94,35269042
2215	-94,3507463
2216	-94,34876347
2217	-94,34682913
2218	-94,34498222
2219	-94,34315915
2220	-94,34132031
2221	-94,33945304
2222	-94,33751469
2223	-94,33546393
2224	-94,33331839
2225	-94,33112656
2226	-94,32890998
2227	-94,32672821
2228	-94,32466718
2229	-94,32269326
2230	-94,32080263
2231	-94,3190092
2232	-94,31730513
2233	-94,31565885
2234	-94,31401212
2235	-94,31235401
2236	-94,31064418
2237	-94,3089193
2238	-94,30721931
2239	-94,30546109
2240	-94,3036146
2241	-94,30172466
2242	-94,29983936
2243	-94,29798294
2244	-94,29618575
2245	-94,29440138
2246	-94,29258626
2247	-94,29072369
2248	-94,28878336
2249	-94,28681439
2250	-94,2849038
2251	-94,28312318
2252	-94,28141176
2253	-94,27968724
2254	-94,27795335
2255	-94,2762076
2256	-94,27439243
2257	-94,27246527
2258	-94,27036766
2259	-94,26809518
2260	-94,26572073
2261	-94,26336219
2262	-94,26107223
2263	-94,25882859
2264	-94,25656827
2265	-94,25420923
2266	-94,25182385
2267	-94,24947221
2268	-94,24711711
2269	-94,24472475
2270	-94,2423007
2271	-94,23988959
2272	-94,23754305
2273	-94,23530451
2274	-94,23318175
2275	-94,23117645
2276	-94,22921201
2277	-94,22723922
2278	-94,22526003
2279	-94,22328557
2280	-94,2213877
2281	-94,21947179
2282	-94,21751171
2283	-94,21565474
2284	-94,21393639
2285	-94,21225962
2286	-94,2105372
2287	-94,20870908
2288	-94,20675994
2289	-94,20468288
2290	-94,20244018
2291	-94,20004761
2292	-94,19755241
2293	-94,19504105
2294	-94,19261828
2295	-94,19028405
2296	-94,18802733
2297	-94,18577068
2298	-94,18343475
2299	-94,18102029
2300	-94,17847957
2301	-94,17581232
2302	-94,17309643
2303	-94,17038111
2304	-94,16771765
2305	-94,16510532
2306	-94,16250159
2307	-94,15983068
2308	-94,15700568
2309	-94,15394487
2310	-94,15069641
2311	-94,14734461
2312	-94,14395541
2313	-94,14049781
2314	-94,13695146
2315	-94,13342078
2316	-94,12995253
2317	-94,12654649
2318	-94,12317452
2319	-94,11978225
2320	-94,11640004
2321	-94,1130666
2322	-94,10982805
2323	-94,10674609
2324	-94,10389942
2325	-94,10125794
2326	-94,09873685
2327	-94,09626088
2328	-94,09384964
2329	-94,09154558
2330	-94,08936114
2331	-94,08726793
2332	-94,08520652
2333	-94,08315707
2334	-94,08110416
2335	-94,0790633
2336	-94,07704347
2337	-94,07504239
2338	-94,07307088
2339	-94,07107607
2340	-94,06899459
2341	-94,06676187
2342	-94,06439987
2343	-94,06194476
2344	-94,05941263
2345	-94,05682327
2346	-94,05420062
2347	-94,05155074
2348	-94,04886806
2349	-94,04617429
2350	-94,04343091
2351	-94,04059505
2352	-94,03768199
2353	-94,0347082
2354	-94,03166824
2355	-94,02853067
2356	-94,02541213
2357	-94,0223653
2358	-94,01931375
2359	-94,01622482
2360	-94,01316217
2361	-94,01008605
2362	-94,00696474
2363	-94,00382101
2364	-94,00065263
2365	-93,99755093
2366	-93,99460303
2367	-93,99179387
2368	-93,98906218
2369	-93,98644027
2370	-93,98401539
2371	-93,98169503
2372	-93,97940408
2373	-93,97719731
2374	-93,97509077
2375	-93,97294631
2376	-93,97073606
2377	-93,96848751
2378	-93,96619688
2379	-93,96392462
2380	-93,96168303
2381	-93,95945951
2382	-93,95726679
2383	-93,95514039
2384	-93,95305654
2385	-93,95094109
2386	-93,94883685
2387	-93,94679533
2388	-93,9448003
2389	-93,94286521
2390	-93,94107163
2391	-93,93945659
2392	-93,9379632
2393	-93,93653536
2394	-93,93517339
2395	-93,93382342
2396	-93,93242197
2397	-93,93094641
2398	-93,92937029
2399	-93,92766273
2400	-93,92586233
2401	-93,92407385
2402	-93,92239928
2403	-93,92090079
2404	-93,91953485
2405	-93,91821308
2406	-93,91682771
2407	-93,91533814
2408	-93,91375815
2409	-93,91204661
2410	-93,91025234
2411	-93,90845434
2412	-93,90666465
2413	-93,90489881
2414	-93,90321
2415	-93,90162166
2416	-93,90002653
2417	-93,89837823
2418	-93,89665608
2419	-93,89483421
2420	-93,89289686
2421	-93,89094693
2422	-93,88903863
2423	-93,88719102
2424	-93,88543703
2425	-93,88371417
2426	-93,88199902
2427	-93,88034056
2428	-93,87871825
2429	-93,87703545
2430	-93,87524305
2431	-93,87340725
2432	-93,87148411
2433	-93,86948719
2434	-93,86750602
2435	-93,86563374
2436	-93,86389779
